Municipio Valladolid (Sí/No),Habitaciones,Baños,Metros cuadrados construidos,Ascensor (Sí/No),Obra nueva (Sí/No),Piscina (Sí/No),Terraza (Sí/No),Parking (Sí/No),Aire acondicionado (Sí/No),Jardín (Sí/No),Precio
1.0,0.1818181818181818,0.1,0.015315089128797388,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07988165680473372
1.0,0.36363636363636365,0.2,0.033391915641476276,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1384023668639053
1.0,0.09090909090909091,0.1,0.017072558373085613,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1627810650887574
0.0,0.2727272727272727,0.30000000000000004,0.04544313331659553,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.18633136094674554
0.0,0.2727272727272727,0.30000000000000004,0.06226462465478282,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.14615384615384613
0.0,0.1818181818181818,0.30000000000000004,0.02862164197840824,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.08224852071005916
1.0,0.5454545454545454,0.30000000000000004,0.05724328395681647,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.28994082840236685
1.0,0.1818181818181818,0.2,0.02209389907105197,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.10355029585798815
0.0,0.4545454545454545,0.30000000000000004,0.2990208385638966,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.31952662721893493
1.0,0.09090909090909091,0.2,0.027115239769018327,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.13254437869822483
1.0,0.1818181818181818,0.2,0.0308812452924931,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.1834319526627219
0.0,0.2727272727272727,0.30000000000000004,0.050213406979663575,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1118343195266272
0.0,0.2727272727272727,0.2,0.01581722319859403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08639053254437869
0.0,0.1818181818181818,0.2,0.045945267386392166,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08284023668639053
0.0,0.2727272727272727,0.4,0.06402209389907104,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14497041420118342
1.0,0.1818181818181818,0.1,0.01983429575696711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06502958579881656
0.0,0.5454545454545454,0.4,0.07607331157419031,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25384615384615383
1.0,0.1818181818181818,0.1,0.020587496861662065,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.06976331360946744
1.0,0.1818181818181818,0.2,0.024102435350238517,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10650887573964496
1.0,0.2727272727272727,0.2,0.025106703489831787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07159763313609467
0.0,0.09090909090909091,0.1,0.014310820989204118,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.09349112426035502
0.0,0.4545454545454545,0.4,0.07105197087622395,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.22189349112426032
0.0,0.5454545454545454,0.4,0.07607331157419031,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.25384615384615383
0.0,0.2727272727272727,0.2,0.039417524479035904,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.11065088757396449
1.0,0.4545454545454545,0.2,0.04418779814210395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07662721893491123
0.0,0.09090909090909091,0.1,0.01581722319859403,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.07928994082840236
0.0,0.1818181818181818,0.2,0.02334923424554356,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.10355029585798815
0.0,0.09090909090909091,0.1,0.012051217675119257,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0621301775147929
1.0,0.09090909090909091,0.1,0.013557619884509165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05023668639053254
0.0,0.09090909090909091,0.1,0.012051217675119257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07041420118343195
1.0,0.1818181818181818,0.1,0.020587496861662065,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.06976331360946744
1.0,0.1818181818181818,0.2,0.024102435350238517,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10650887573964496
1.0,0.09090909090909091,0.2,0.01883002761737384,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10473372781065088
0.0,0.36363636363636365,0.4,0.10871202611097162,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.30177514792899407
0.0,0.2727272727272727,0.30000000000000004,0.042932462967612356,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.04733727810650887
0.0,0.1818181818181818,0.30000000000000004,0.027115239769018327,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10946745562130177
0.0,0.1818181818181818,0.30000000000000004,0.032136580466984685,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0916568047337278
0.0,0.2727272727272727,0.1,0.020336429826763744,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0088698224852071
0.0,0.2727272727272727,0.30000000000000004,0.050966608084358524,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16568047337278105
1.0,0.1818181818181818,0.1,0.018578960582475525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307691
1.0,0.1818181818181818,0.1,0.014561888024102436,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051183431952662714
1.0,0.1818181818181818,0.1,0.017072558373085613,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1059171597633136
0.0,0.4545454545454545,0.1,0.23123273914135073,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0621301775147929
0.0,0.09090909090909091,0.2,0.013557619884509165,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.09934911242603549
1.0,0.1818181818181818,0.1,0.014310820989204118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052071005917159754
0.0,0.1818181818181818,0.2,0.0168214913381873,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.14792899408284022
0.0,0.1818181818181818,0.2,0.018578960582475525,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1103550295857988
0.0,0.1818181818181818,0.2,0.041677127793120765,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.08224852071005916
1.0,0.1818181818181818,0.1,0.015315089128797388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05319526627218934
1.0,0.1818181818181818,0.2,0.027617373838814963,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1597041420118343
1.0,0.1818181818181818,0.1,0.013306552849610848,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.036627218934911235
0.0,0.2727272727272727,0.2,0.02962591011800151,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.047278106508875734
1.0,0.1818181818181818,0.2,0.024102435350238517,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1242603550295858
0.0,0.1818181818181818,0.1,0.0547326136078333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02677514792899408
1.0,0.09090909090909091,0.1,0.013557619884509165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846153846153846
1.0,0.1818181818181818,0.1,0.01581722319859403,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02301775147928994
0.0,0.2727272727272727,0.30000000000000004,0.055485814712528246,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.15621301775147928
0.0,0.1818181818181818,0.2,0.020587496861662065,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.057988165680473366
0.0,0.2727272727272727,0.2,0.032136580466984685,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.10355029585798815
0.0,0.09090909090909091,0.2,0.0168214913381873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07396449704142011
1.0,0.1818181818181818,0.1,0.01581722319859403,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08579881656804733
0.0,0.2727272727272727,0.2,0.032136580466984685,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.10355029585798815
0.0,0.2727272727272727,0.30000000000000004,0.055485814712528246,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.15621301775147928
0.0,0.1818181818181818,0.2,0.017574692442882248,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03514792899408283
0.0,0.1818181818181818,0.2,0.025608837559628422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.06508875739644969
0.0,0.2727272727272727,0.2,0.027868440873713284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032544378698224845
0.0,0.0,0.1,0.010795882500627667,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05852071005917159
1.0,0.09090909090909091,0.1,0.01054481546572935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04431952662721893
0.0,0.2727272727272727,0.4,0.06100928948029124,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1834319526627219
0.0,0.1818181818181818,0.2,0.058498619131308056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1301775147928994
1.0,0.2727272727272727,0.30000000000000004,0.06276675872457946,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.378698224852071
1.0,0.09090909090909091,0.1,0.017072558373085613,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04704142011834319
0.0,0.09090909090909091,0.1,0.01581722319859403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.060473372781065085
0.0,0.1818181818181818,0.2,0.0308812452924931,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0769171597633136
0.0,0.1818181818181818,0.2,0.019583228722068795,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07325443786982247
0.0,0.1818181818181818,0.1,0.0168214913381873,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.06207100591715975
1.0,0.2727272727272727,0.1,0.017072558373085613,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.046745562130177505
1.0,0.1818181818181818,0.2,0.01983429575696711,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07573964497041419
1.0,0.09090909090909091,0.1,0.01782575947778057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06508875739644969
0.0,0.2727272727272727,0.30000000000000004,0.058498619131308056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1242603550295858
0.0,0.6363636363636364,0.4,0.058498619131308056,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07041420118343195
1.0,0.5454545454545454,0.5,0.09113733366808938,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2011834319526627
1.0,0.2727272727272727,0.30000000000000004,0.052221943258850115,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3964497041420118
0.0,0.09090909090909091,0.1,0.013055485814712527,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.08934911242603549
0.0,0.36363636363636365,0.4,0.10469495355259854,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2011834319526627
0.0,0.2727272727272727,0.30000000000000004,0.09088626663319106,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.19526627218934908
0.0,0.09090909090909091,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02071005917159763
0.0,0.2727272727272727,0.30000000000000004,0.03740898819984936,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.10650887573964496
1.0,0.2727272727272727,0.30000000000000004,0.05598794878232488,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.2011834319526627
1.0,0.1818181818181818,0.2,0.025859904594526736,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.1118343195266272
1.0,0.1818181818181818,0.1,0.031132312327391415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0621301775147929
0.0,0.2727272727272727,0.2,0.04092392668842581,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.13550295857988165
0.0,0.9090909090909091,1.0,0.32211900577454183,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9999999999999998
1.0,0.1818181818181818,0.2,0.020587496861662065,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0816568047337278
1.0,0.0,0.1,0.008285212151644489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0680473372781065
1.0,0.2727272727272727,0.2,0.029876977152899824,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.14142011834319526
0.0,0.1818181818181818,0.2,0.026864172734120013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08224852071005916
1.0,0.1818181818181818,0.1,0.016319357268390663,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04733727810650887
1.0,0.5454545454545454,0.5,0.12628671855385387,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3047337278106509
1.0,0.1818181818181818,0.2,0.020587496861662065,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0816568047337278
1.0,0.1818181818181818,0.1,0.01908109465227216,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.056213017751479286
1.0,0.2727272727272727,0.30000000000000004,0.06100928948029124,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.22485207100591714
1.0,0.1818181818181818,0.1,0.017574692442882248,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07692307692307691
0.0,0.1818181818181818,0.2,0.02083856389656038,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04792899408284023
1.0,0.09090909090909091,0.1,0.012553351744915892,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03248520710059171
1.0,0.1818181818181818,0.2,0.02636203866432337,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.13136094674556212
1.0,0.2727272727272727,0.2,0.02962591011800151,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.14792899408284022
1.0,0.7272727272727273,0.30000000000000004,0.14938488576449913,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.35680473372781063
1.0,0.1818181818181818,0.2,0.019583228722068795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1420118343195266
0.0,0.09090909090909091,0.1,0.01983429575696711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07041420118343195
1.0,0.1818181818181818,0.2,0.0351493848857645,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.10355029585798815
1.0,0.1818181818181818,0.1,0.018578960582475525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07988165680473372
1.0,0.1818181818181818,0.1,0.019583228722068795,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.054970414201183426
1.0,0.0,0.0,0.027868440873713284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923075
1.0,0.1818181818181818,0.1,0.018327893547577204,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09408284023668638
0.0,0.09090909090909091,0.1,0.014310820989204118,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025443786982248518
1.0,0.1818181818181818,0.2,0.029123776048204875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1254437869822485
1.0,0.09090909090909091,0.2,0.019583228722068795,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1420118343195266
0.0,0.0,0.1,0.013306552849610848,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.06798816568047336
0.0,0.1818181818181818,0.2,0.029123776048204875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08994082840236685
1.0,0.1818181818181818,0.2,0.023600301280441875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1420118343195266
1.0,0.09090909090909091,0.1,0.01581722319859403,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07514792899408283
0.0,0.1818181818181818,0.1,0.01983429575696711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04970414201183431
1.0,0.1818181818181818,0.1,0.01983429575696711,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.09408284023668638
1.0,0.1818181818181818,0.2,0.02435350238513683,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.10355029585798815
0.0,0.1818181818181818,0.2,0.019583228722068795,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.08579881656804733
1.0,0.1818181818181818,0.1,0.020587496861662065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05857988165680472
1.0,0.1818181818181818,0.1,0.015566156163695706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769171597633136
1.0,0.1818181818181818,0.1,0.014561888024102436,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0603550295857988
1.0,0.36363636363636365,0.30000000000000004,0.03263871453678132,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17159763313609466
0.0,0.1818181818181818,0.1,0.021591765001255335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03544378698224852
0.0,0.1818181818181818,0.1,0.019583228722068795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047278106508875734
0.0,0.0,0.1,0.012553351744915892,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043195266272189344
0.0,0.1818181818181818,0.30000000000000004,0.02636203866432337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048757396449704136
1.0,0.09090909090909091,0.2,0.017072558373085613,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07071005917159763
1.0,0.1818181818181818,0.30000000000000004,0.04971127290986694,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.19999999999999998
1.0,0.1818181818181818,0.2,0.028119507908611605,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17159763313609466
1.0,0.4545454545454545,0.2,0.05498368064273161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06923076923076922
1.0,0.2727272727272727,0.2,0.02334923424554356,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10118343195266272
1.0,0.0,0.1,0.00928948029123776,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06923076923076922
1.0,0.1818181818181818,0.2,0.028119507908611605,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.17159763313609466
1.0,0.4545454545454545,0.2,0.05498368064273161,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06923076923076922
0.0,0.2727272727272727,0.1,0.02837057494350992,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05680473372781064
1.0,0.1818181818181818,0.1,0.018578960582475525,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07988165680473372
1.0,0.09090909090909091,0.1,0.012051217675119257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621301775147929
1.0,0.09090909090909091,0.2,0.017072558373085613,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07071005917159763
0.0,0.09090909090909091,0.2,0.015566156163695706,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.06893491124260354
1.0,0.1818181818181818,0.1,0.017574692442882248,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08041420118343194
1.0,0.1818181818181818,0.1,0.02234496610595029,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10355029585798815
1.0,0.1818181818181818,0.1,0.01506402209389907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06508875739644969
1.0,0.1818181818181818,0.1,0.01506402209389907,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0710059171597633
1.0,0.1818181818181818,0.1,0.015315089128797388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03727810650887573
1.0,0.1818181818181818,0.1,0.018327893547577204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04792899408284023
1.0,0.1818181818181818,0.1,0.0168214913381873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05147928994082839
0.0,0.1818181818181818,0.2,0.02636203866432337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048757396449704136
0.0,0.1818181818181818,0.2,0.02083856389656038,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.10946745562130177
1.0,0.2727272727272727,0.1,0.01908109465227216,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.07094674556213017
1.0,0.09090909090909091,0.1,0.008285212151644489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012958579881656804
1.0,0.1818181818181818,0.1,0.018327893547577204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05325443786982248
1.0,0.2727272727272727,0.4,0.04946020587496862,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.20946745562130176
1.0,0.2727272727272727,0.2,0.02962591011800151,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1834319526627219
0.0,0.36363636363636365,0.30000000000000004,0.14938488576449913,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.34852071005917157
1.0,0.1818181818181818,0.2,0.03464725081596787,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16272189349112423
1.0,0.36363636363636365,0.30000000000000004,0.03565151895556114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1710059171597633
1.0,0.1818181818181818,0.1,0.023851368315340196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1272189349112426
0.0,0.09090909090909091,0.1,0.017072558373085613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05260355029585798
1.0,0.1818181818181818,0.2,0.025859904594526736,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21893491124260353
1.0,0.2727272727272727,0.30000000000000004,0.040421792618629174,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.18639053254437868
1.0,0.1818181818181818,0.1,0.01883002761737384,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.11834319526627218
1.0,0.1818181818181818,0.1,0.016319357268390663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09467455621301774
1.0,0.1818181818181818,0.2,0.0210896309314587,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08875739644970414
0.0,0.1818181818181818,0.4,0.041677127793120765,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.15680473372781065
1.0,0.2727272727272727,0.2,0.031132312327391415,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.19526627218934908
1.0,0.2727272727272727,0.2,0.06151142355008788,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.34615384615384615
0.0,0.1818181818181818,0.2,0.014561888024102436,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0680473372781065
1.0,0.1818181818181818,0.1,0.013808686919407483,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06863905325443787
1.0,0.2727272727272727,0.1,0.02435350238513683,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.052071005917159754
1.0,0.2727272727272727,0.1,0.02083856389656038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08579881656804733
1.0,0.2727272727272727,0.1,0.02435350238513683,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.052071005917159754
1.0,0.2727272727272727,0.1,0.02083856389656038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08579881656804733
1.0,0.0,0.1,0.04820487070047703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17159763313609466
1.0,0.1818181818181818,0.1,0.020587496861662065,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04023668639053254
0.0,0.2727272727272727,0.30000000000000004,0.04418779814210395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.056213017751479286
1.0,0.2727272727272727,0.1,0.02083856389656038,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06982248520710058
1.0,0.09090909090909091,0.2,0.013557619884509165,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.13372781065088757
1.0,0.09090909090909091,0.2,0.019332161687170474,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1272189349112426
0.0,0.1818181818181818,0.1,0.01983429575696711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049763313609467445
0.0,0.1818181818181818,0.2,0.021842832036153656,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08579881656804733
1.0,0.1818181818181818,0.1,0.02636203866432337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0710059171597633
0.0,0.1818181818181818,0.2,0.04418779814210395,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07041420118343195
0.0,0.5454545454545454,0.2,0.14511674617122772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08875739644970414
1.0,0.09090909090909091,0.2,0.017323625407983934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21715976331360945
1.0,0.1818181818181818,0.1,0.016068290233492342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06479289940828402
1.0,0.2727272727272727,0.1,0.02008536279186543,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08284023668639053
1.0,0.1818181818181818,0.2,0.021591765001255335,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11242603550295857
1.0,0.2727272727272727,0.2,0.027868440873713284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597041420118343
1.0,0.2727272727272727,0.1,0.020336429826763744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621301775147929
0.0,0.2727272727272727,0.30000000000000004,0.07255837308561386,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2781065088757396
1.0,0.36363636363636365,0.30000000000000004,0.03263871453678132,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17159763313609466
1.0,0.1818181818181818,0.30000000000000004,0.0632688927943761,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17159763313609466
1.0,0.1818181818181818,0.1,0.024604569420035152,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.16863905325443784
1.0,0.36363636363636365,0.30000000000000004,0.05297514436354507,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.2071005917159763
0.0,0.5454545454545454,0.2,0.052473010293748436,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.09171597633136093
1.0,0.5454545454545454,0.4,0.0492091388400703,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.37857988165680473
1.0,0.2727272727272727,0.2,0.024604569420035152,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.20946745562130176
1.0,0.09090909090909091,0.1,0.009540547326136078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017159763313609466
0.0,0.09090909090909091,0.1,0.021591765001255335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05319526627218934
1.0,0.1818181818181818,0.1,0.011298016570424304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03431952662721893
0.0,0.1818181818181818,0.1,0.02334923424554356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01893491124260355
1.0,0.09090909090909091,0.1,0.01054481546572935,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05917159763313609
1.0,0.1818181818181818,0.1,0.02309816721064524,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04852071005917159
1.0,0.1818181818181818,0.1,0.01581722319859403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043727810650887565
1.0,0.1818181818181818,0.1,0.01908109465227216,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0680473372781065
1.0,0.1818181818181818,0.1,0.016319357268390663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.029881656804733727
1.0,0.09090909090909091,0.1,0.013306552849610848,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0695266272189349
1.0,0.2727272727272727,0.1,0.02083856389656038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05325443786982248
1.0,0.1818181818181818,0.1,0.018076826512678883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08875739644970414
1.0,0.1818181818181818,0.2,0.01908109465227216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13550295857988165
